TOPIC,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,15-24 years,2.14,5,"Deaths per 100,000 resident population, crude",2,2017,41,2.1,0.1,2,2.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,15-24 years,2.14,5,"Deaths per 100,000 resident population, crude",2,2018,42,2.1,0.1,2,2.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,15-24 years,2.14,5,"Deaths per 100,000 resident population, crude",2,2019,43,2,0.1,1.9,2.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,15-24 years,2.14,5,"Deaths per 100,000 resident population, crude",2,2020,44,2,0.1,1.9,2.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,15-24 years,2.14,5,"Deaths per 100,000 resident population, crude",2,2021,45,2.2,0.1,2.1,2.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,15-24 years,2.14,5,"Deaths per 100,000 resident population, crude",2,2022,46,1.9,0.1,1.8,2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,1999,23,7.6,0.1,7.4,7.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2000,24,7.4,0.1,7.1,7.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2001,25,8,0.1,7.7,8.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2002,26,8,0.1,7.8,8.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2003,27,8.3,0.1,8,8.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2004,28,8.1,0.1,7.8,8.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2005,29,8.3,0.1,8,8.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2006,30,8.4,0.1,8.1,8.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2007,31,8.1,0.1,7.8,8.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2008,32,8.1,0.1,7.8,8.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2009,33,7.8,0.1,7.5,8.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2010,34,7.8,0.1,7.6,8.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2011,35,7.9,0.1,7.6,8.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2012,36,7.6,0.1,7.4,7.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2013,37,7.6,0.1,7.3,7.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2014,38,7.7,0.1,7.4,7.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2015,39,8,0.1,7.7,8.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2016,40,7.7,0.1,7.5,8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2017,41,8.1,0.1,7.9,8.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2018,42,7.8,0.1,7.5,8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2019,43,7.6,0.1,7.4,7.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2020,44,8.6,0.1,8.4,8.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2021,45,9.1,0.1,8.9,9.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,25-34 years,2.15,6,"Deaths per 100,000 resident population, crude",2,2022,46,8.3,0.1,8.1,8.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,1999,23,30.2,0.3,29.7,30.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2000,24,29.2,0.3,28.7,29.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2001,25,29.6,0.3,29.1,30.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2002,26,30.7,0.3,30.1,31.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2003,27,30.8,0.3,30.3,31.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2004,28,29.5,0.3,29,30,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2005,29,29.2,0.3,28.7,29.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2006,30,28.5,0.3,28,29,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2007,31,27.7,0.3,27.2,28.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2008,32,26.9,0.3,26.4,27.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2009,33,26.7,0.3,26.2,27.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2010,34,25.8,0.3,25.3,26.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2011,35,26.2,0.3,25.7,26.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2012,36,25.9,0.3,25.4,26.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2013,37,25.6,0.3,25.1,26.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2014,38,25.6,0.3,25.1,26.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2015,39,25.6,0.3,25.1,26.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2016,40,25.9,0.3,25.4,26.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2017,41,25.4,0.2,25,25.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2018,42,25.5,0.2,25,26,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2019,43,25.2,0.2,24.7,25.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2020,44,28.9,0.3,28.4,29.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2021,45,29.4,0.3,28.9,29.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,35-44 years,2.16,7,"Deaths per 100,000 resident population, crude",2,2022,46,28.1,0.3,27.6,28.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,1999,23,95.7,0.5,94.7,96.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2000,24,94.2,0.5,93.2,95.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2001,25,92.4,0.5,91.5,93.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2002,26,93.9,0.5,93,94.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2003,27,92.4,0.5,91.5,93.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2004,28,90.2,0.5,89.3,91.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2005,29,89.7,0.5,88.8,90.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2006,30,88,0.5,87.1,88.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2007,31,85.2,0.4,84.3,86.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2008,32,85.2,0.4,84.4,86.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2009,33,82.3,0.4,81.5,83.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2010,34,81.6,0.4,80.8,82.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2011,35,80.7,0.4,79.9,81.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2012,36,79.7,0.4,78.8,80.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2013,37,80.3,0.4,79.5,81.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2014,38,80.1,0.4,79.2,80.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2015,39,79.3,0.4,78.5,80.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2016,40,79.5,0.4,78.7,80.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2017,41,77.1,0.4,76.2,77.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2018,42,77.4,0.4,76.5,78.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2019,43,76.2,0.4,75.3,77,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2020,44,84.6,0.5,83.8,85.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2021,45,84.9,0.5,84,85.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,45-54 years,2.17,8,"Deaths per 100,000 resident population, crude",2,2022,46,79.9,0.4,79,80.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,1999,23,269.9,1.1,267.8,271.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2000,24,261.2,1,259.1,263.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2001,25,248.9,1,246.9,250.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2002,26,240.5,0.9,238.7,242.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2003,27,232.3,0.9,230.5,234.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2004,28,217.1,0.9,215.4,218.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2005,29,212.8,0.8,211.2,214.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2006,30,205.1,0.8,203.5,206.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2007,31,197.8,0.8,196.3,199.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2008,32,195.3,0.8,193.8,196.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2009,33,190,0.7,188.5,191.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2010,34,186.6,0.7,185.2,188,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2011,35,183.2,0.7,181.9,184.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2012,36,184.6,0.7,183.2,186,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2013,37,184.6,0.7,183.2,185.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2014,38,185.8,0.7,184.5,187.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2015,39,188.1,0.7,186.7,189.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2016,40,189.6,0.7,188.3,190.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2017,41,190.7,0.7,189.4,192.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2018,42,191.7,0.7,190.4,193,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2019,43,190.4,0.7,189.1,191.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Demographic Characteristic,1,Age group,1,2,55-64 years,2.18,9,"Deaths per 100,000 resident population, crude",2,2020,44,208.8,0.7,207.5,210.2,,"FN0160,NT0084,SC0001"
